listing_id,zipcode,latitude,longitude,property_type,room_type,bathrooms,bedrooms,beds,minimum_nights,host_listings_count,instant_bookable,cancellation_policy,is_business_travel_ready,price_per_person,host_is_superhost
9461860,28806,35.57621152,-82.60473293,House,Private room,1,1,1,1,1,f,flexible,,25,f
9464561,28801,35.59639,-82.55263,Loft,Entire home/apt,1,1,1,2,1,t,moderate,f,100,f
9476164,28806,35.57493,-82.59199,Entire residential home,Entire home/apt,1,2,2,2,2,f,strict_14_with_grace_period,f,35.2,t
9504131,28704,35.47713175,-82.50298345,House,Private room,1,1,1,1,3,f,flexible,,20,t
9531839,28806,35.64211,-82.64601,House,Entire home/apt,1,0,1,2,1,t,flexible,f,36.66666667,t
9532795,28806,35.57030584,-82.5780872,House,Entire home/apt,1,1,2,1,1,f,moderate,,40,t
9541353,28732,35.46768909,-82.46337751,House,Entire home/apt,2,3,4,5,1,f,strict,,66.66666667,f
9562953,28801,35.60576,-82.54367,Entire bungalow,Entire home/apt,2,2,2,7,1,f,strict_14_with_grace_period,f,62.5,f
9592262,28806,35.57720161,-82.59607021,Bungalow,Entire home/apt,1,1,2,30,2,f,strict_14_with_grace_period,f,25,f
9624259,28804,35.60999196,-82.5373003,House,Entire home/apt,3,4,4,21,1,f,flexible,,15,f
9627201,28715,35.55453147,-82.65555718,House,Private room,1,1,1,1,1,f,flexible,,25,f
9651170,28805,35.58615299,-82.49087587,Cabin,Entire home/apt,1,1,1,1,3,f,flexible,,49.5,t
9651318,28805,35.58584658,-82.49033583,Cabin,Entire home/apt,1,1,1,2,1,t,strict_14_with_grace_period,f,49.5,f
9661460,28805,35.64403,-82.47455,Entire residential home,Entire home/apt,3.5,4,5,2,3,f,moderate,f,23.125,t
9691595,28806,35.582173,-82.58981044,House,Private room,1,1,1,1,2,f,flexible,,25,t
9716129,28806,35.59364,-82.63677,Entire apartment,Entire home/apt,1,1,1,2,2,t,flexible,f,62.5,f
9756504,28806,35.57514429,-82.58195646,House,Entire home/apt,1,2,2,2,2,f,flexible,,27.5,f
9756931,28806,35.57572977,-82.58632292,House,Entire home/apt,2,2,2,1,3,t,strict_14_with_grace_period,f,31.25,t
9757192,28806,35.57914859,-82.58009349,House,Entire home/apt,1,2,2,1,1,f,flexible,f,21.25,f
9773778,28804,35.6642283,-82.58783479,House,Entire home/apt,2,3,5,3,22,f,strict,,41.875,f
9792984,28804,35.62888,-82.59514,House,Entire home/apt,2,3,4,2,1,f,flexible,f,15.625,f
9794899,28801,35.59541,-82.55304,Entire condominium (condo),Entire home/apt,1,1,2,28,2,f,moderate,f,58.75,t
9807236,28801,35.61178,-82.55825,Apartment,Private room,1,1,1,1,1,f,flexible,f,28,f
9826677,28806,35.5672,-82.61823,Guest suite,Private room,1,1,1,1,1,f,moderate,f,30,t
9884274,28806,35.57074,-82.5712,House,Private room,1,1,1,2,1,f,flexible,f,40,t
9903083,28806,35.61004272,-82.63482912,House,Private room,1,1,1,1,3,t,strict,,19.5,f
9906491,28806,35.57414,-82.57118,Private room in residential home,Private room,1,1,1,2,1,f,moderate,f,131.5,f
9935590,28806,35.57609,-82.59777,House,Entire home/apt,1,2,2,2,1,f,moderate,f,57.5,t
9944111,28805,35.61599,-82.48873,Yurt,Entire home/apt,1,0,2,2,3,f,strict_14_with_grace_period,f,31,t
9959660,28803,35.49356169,-82.52931241,Apartment,Entire home/apt,1,0,3,2,3,t,flexible,,23.33333333,f
9967584,28806,35.57057539,-82.61597057,House,Entire home/apt,2,3,3,1,1,f,moderate,,15,f
9988028,28732,35.43401,-82.52514,House,Private room,1,1,1,2,1,t,flexible,f,20,t
10014090,28801,35.60911,-82.54781,Apartment,Private room,1,1,1,1,1,f,flexible,f,85,f
10019092,28801,35.59183494,-82.54581169,Apartment,Entire home/apt,1,2,1,3,2,f,flexible,,27.5,t
10065684,28801,35.60581805,-82.54314425,House,Entire home/apt,3.5,3,5,1,1,f,strict_14_with_grace_period,f,43.75,t
10084836,28801,35.59891,-82.54969,Entire house,Entire home/apt,1,1,1,30,1,f,strict_14_with_grace_period,f,42.5,f
10085566,28805,35.59999,-82.51583,Entire rental unit,Entire home/apt,1,1,0,30,1,f,strict_14_with_grace_period,f,30,f
10089256,28804,35.65258,-82.54259,Entire guest suite,Entire home/apt,1,1,3,3,1,f,moderate,f,63,t
10099509,28801,35.61119586,-82.55819657,Apartment,Shared room,1,1,2,2,1,f,moderate,,12,f
10102526,,35.61312,-82.58798,Bungalow,Entire home/apt,1,2,2,1,1,f,flexible,f,30,f
10122830,28801,35.58799,-82.55866,House,Entire home/apt,1.5,3,3,3,1,f,flexible,f,36.25,f
10140699,28801,35.60673,-82.55717,House,Entire home/apt,1,3,3,30,1,t,strict_14_with_grace_period,f,11.83333333,t
10221570,28803,35.56326861,-82.52137285,Guest suite,Entire home/apt,1,1,1,1,1,t,strict_14_with_grace_period,f,24.5,t
10232448,28806,35.56843,-82.57329,Guest suite,Private room,1.5,1,1,1,3,f,moderate,f,32.5,t
10243227,28803,35.54402599,-82.53562984,House,Entire home/apt,1,1,1,2,1,t,moderate,,34,f
10263107,28801,35.59871,-82.56136,Entire residential home,Entire home/apt,1,1,1,4,1,f,strict_14_with_grace_period,f,149.5,f
10289755,28804,35.638,-82.57792,Entire residential home,Entire home/apt,1,1,1,3,1,f,moderate,f,47.5,t
10298936,28806,35.60929459,-82.63310966,House,Private room,1,1,2,1,3,t,strict,,9.75,f
10307715,28801,35.59279,-82.54329,Apartment,Entire home/apt,1,1,1,1,1,f,flexible,f,62.5,f
10335139,28806,35.52264,-82.61342,Entire cottage,Entire home/apt,1,1,2,2,8,t,flexible,f,56.5,t
10340243,28801,35.60356021,-82.56313136,House,Private room,1,1,1,3,1,f,flexible,,50,f
10353058,28803,35.51952233,-82.49395478,House,Private room,1,1,2,2,1,f,moderate,,21.25,f
10360188,28801,35.60129,-82.55617,Private room in residential home,Private room,1,1,1,2,2,f,moderate,f,70,t
10366140,28801,35.60857323,-82.55839516,House,Private room,1,1,1,1,2,t,moderate,,30,f
10410075,28805,35.61071,-82.47871,Apartment,Entire home/apt,1,0,1,1,1,f,flexible,f,56,f
10464357,28803,35.53832,-82.48607,Entire residential home,Entire home/apt,2,3,4,3,2,f,flexible,f,33.5,f
10476149,28806,35.596994,-82.58817011,Apartment,Entire home/apt,1,1,1,2,2,f,flexible,,37.5,f
10491232,28806,35.50605636,-82.6143042,House,Entire home/apt,2,3,3,2,2,t,moderate,f,30,f
10496018,28801,35.60363856,-82.57520285,House,Private room,1.5,1,1,1,4,t,moderate,,45,f
10496778,28801,35.60371634,-82.57521161,House,Private room,1.5,1,1,1,4,f,moderate,,45,f
10497980,28801,35.60410127,-82.57703161,House,Private room,1,1,2,1,4,f,flexible,,37.5,f
10524188,28801,35.59558,-82.55384,Entire rental unit,Entire home/apt,1,1,1,2,2,t,strict_14_with_grace_period,f,116,t
10524253,28715,35.56264,-82.65691,Entire residential home,Entire home/apt,1,2,2,2,0,f,moderate,f,34.4,t
10527873,28804,35.62629716,-82.55552434,House,Private room,2,1,2,1,2,f,moderate,,13.75,f
10545839,28806,35.59849,-82.59293,Guest suite,Entire home/apt,1,1,1,2,2,f,moderate,f,27.25,t
10577264,28804,35.65968362,-82.5810015,Cabin,Entire home/apt,1,0,1,1,22,f,strict,,47.5,f
10583310,28806,35.57591,-82.58209,Private room in house,Private room,1,1,1,2,4,f,moderate,f,73.5,t
10632884,28801,35.57425,-82.55785,Entire guest suite,Entire home/apt,1,1,1,1,1,t,flexible,f,24,t
10635789,28803,35.56556,-82.51014,Private room in residential home,Private room,1,1,1,2,3,f,moderate,f,18.75,t
10647402,28806,35.55102676,-82.63553248,House,Private room,1,1,1,1,1,f,flexible,,22.5,f
10674355,28804,35.6422,-82.51221,Entire residential home,Entire home/apt,1,2,2,2,0,f,moderate,f,31.25,t
10677356,28801,35.58019349,-82.55235424,House,Entire home/apt,1,2,2,2,2,f,flexible,,37.5,t
10684883,28805,35.58919,-82.5259,Townhouse,Entire home/apt,1,1,1,2,1,t,strict_14_with_grace_period,f,45,f
10700627,28806,35.58157168,-82.57057998,Villa,Private room,1,1,1,1,1,f,strict,,28.5,f
10724022,,35.57886,-82.59055,Entire residential home,Entire home/apt,,4,3,3,1,f,,,51.25,f
10781486,28804,35.6574787,-82.56798323,House,Entire home/apt,1,1,2,2,1,f,moderate,,17.5,f
10785231,28805,35.61422,-82.48926,Entire cabin,Entire home/apt,1,1,2,2,3,f,strict_14_with_grace_period,f,28.5,t
10853381,28704,35.45656,-82.56596,Entire residential home,Entire home/apt,2,2,2,2,1,f,strict_14_with_grace_period,f,48.75,t
10884543,28801,35.60896,-82.55131,House,Entire home/apt,1,2,2,2,1,t,moderate,f,33.75,t
10900676,28806,35.56753,-82.5954,Entire guest suite,Entire home/apt,1,1,1,1,2,t,strict_14_with_grace_period,f,46.5,t
10901464,28806,35.56951,-82.59706,House,Entire home/apt,2.5,4,4,30,2,f,strict_14_with_grace_period,f,14.28571429,t
10909034,28801,35.5881,-82.56742,Entire residential home,Entire home/apt,3,3,2,28,1,f,strict_14_with_grace_period,f,24,f
10922152,28801,35.58252,-82.56264,Entire guest suite,Entire home/apt,1,1,1,30,3,f,flexible,,20,t
10991982,28806,35.60918,-82.6321,House,Entire home/apt,1,2,2,2,1,t,flexible,f,24.75,t
11061388,28806,35.57570836,-82.61939153,Apartment,Entire home/apt,1,0,1,1,1,f,flexible,,25,f
11069900,28803,35.49084288,-82.51540546,Apartment,Private room,1,1,1,1,1,f,flexible,,33,f
11078421,28803,35.49196529,-82.52854028,House,Private room,1,1,1,2,3,t,strict_14_with_grace_period,f,30,f
11082196,28801,35.57485041,-82.55932437,House,Private room,1,1,1,1,1,f,flexible,,29.5,f
11094904,28704,35.46254,-82.54121,Townhouse,Private room,1,1,1,1,1,f,flexible,f,34.5,t
11143250,28801,35.59262547,-82.54360728,Apartment,Private room,,1,1,1,1,f,moderate,,45,f
11167742,28801,35.58997,-82.56313,House,Entire home/apt,2,2,3,2,4,f,moderate,f,39,t
11180243,28805,35.58911385,-82.53466454,House,Private room,2,1,1,2,2,f,flexible,,75,f
11182596,28704,35.43613,-82.57344,Private room in cabin,Private room,1,1,1,2,3,t,moderate,f,45,t
11186065,28801,35.59665276,-82.55373521,Loft,Entire home/apt,2,2,2,2,1,f,strict,,62.5,f
11195394,28805,35.6519137,-82.43491766,Guest suite,Entire home/apt,1,1,1,1,2,f,strict_14_with_grace_period,f,44.5,t
11201757,28804,35.67868192,-82.58509333,House,Private room,1,1,1,1,2,f,flexible,,30,f
11202166,28804,35.67812477,-82.58644034,House,Entire home/apt,2,2,2,1,2,f,flexible,,30,f
11208688,28806,35.5689,-82.63076,House,Private room,1,1,1,2,1,f,moderate,f,32.5,f
11238909,28806,35.56779571,-82.61857253,House,Entire home/apt,2,2,2,7,2,f,strict,,75,t
11242744,28715,35.54971,-82.66169,Entire guest suite,Entire home/apt,2,2,2,2,2,t,moderate,f,46.25,t
11259192,28803,35.57595,-82.54123,Entire house,Entire home/apt,2,3,4,30,0,t,strict,,20,f
11259371,28806,35.60383,-82.59914,Entire guest suite,Entire home/apt,1,1,2,1,0,t,moderate,f,23.25,f
11283225,28806,35.5651,-82.58711,Camper/RV,Entire home/apt,1,1,2,1,1,f,moderate,f,21.25,f
11284356,28806,35.57050278,-82.57066649,House,Entire home/apt,1,1,1,2,1,f,moderate,,87.5,f
11291801,28806,35.5964,-82.65604,Entire cabin,Entire home/apt,1,3,3,2,1,t,strict_14_with_grace_period,f,27.33333333,t
11315898,28806,35.5775,-82.59727,Apartment,Entire home/apt,1,1,2,2,1,f,moderate,f,22.5,t
11320916,28804,35.62736043,-82.612017,House,Entire home/apt,1,2,3,2,3,t,strict,,12.5,f
11330351,,35.59603,-82.55109,Condominium,Private room,2,3,1,1,3,f,flexible,f,62.5,f
11343133,28806,35.57292109,-82.57647418,House,Private room,1,1,1,2,1,f,moderate,,22.5,f
11356858,28804,35.68163558,-82.58808566,Cabin,Entire home/apt,1,0,2,2,1,f,moderate,,24,f
11363447,28805,35.64118555,-82.47012382,Apartment,Entire home/apt,1,2,2,3,2,f,moderate,,32.25,f
11369603,28801,35.59921457,-82.55593407,Apartment,Private room,1,1,1,1,1,f,moderate,,25.66666667,f
11388248,28805,35.59463,-82.53867,Entire chalet,Entire home/apt,1,2,2,2,2,t,moderate,f,53.5,t
11392366,28806,35.57591583,-82.57173732,House,Private room,1,1,1,1,1,f,flexible,,45,f
11396796,28806,35.57528607,-82.57877688,House,Entire home/apt,1,1,1,1,1,f,moderate,,35,f
11421709,28801,35.59832,-82.567,Entire rental unit,Entire home/apt,1,1,1,3,1,t,strict_14_with_grace_period,f,69,t
11429569,28805,35.64885495,-82.4728227,House,Entire home/apt,2.5,4,5,4,6,f,flexible,,37.5,f
11438241,28715,35.49805579,-82.73014013,Cabin,Entire home/apt,1,1,2,2,1,t,strict,,31.25,f
11440752,28803,35.56481,-82.51846,House,Private room,1,1,1,1,2,t,strict_14_with_grace_period,f,35,t
11452465,28805,35.58204468,-82.50044817,House,Private room,1,1,2,2,1,f,strict,f,24.75,f
11472139,28732,35.45334571,-82.48643691,House,Private room,1,1,1,2,2,f,strict,,125,f
11475492,28801,35.60048032,-82.54096721,Guest suite,Entire home/apt,1,1,1,2,1,t,moderate,f,75,f
11477676,28805,35.60832537,-82.46975147,House,Entire home/apt,2,3,3,2,1,t,moderate,,30.66666667,f
11483381,28805,35.64108,-82.47238,Entire residential home,Entire home/apt,2,3,3,7,1,f,strict_14_with_grace_period,f,20,t
11489172,28804,35.63132,-82.55792,Entire residential home,Entire home/apt,1,2,3,2,1,f,moderate,f,33.5,t
11510567,28803,35.56629,-82.53165,Private room in residential home,Private room,1.5,1,1,2,1,t,moderate,f,65,t
11545230,28806,35.57098,-82.57509,House,Entire home/apt,1,2,2,29,0,f,strict_14_with_grace_period,f,32.5,f
11553531,28803,35.5542,-82.49001,Private room in residential home,Private room,1,1,1,2,1,f,strict_14_with_grace_period,f,37.5,t
11573022,28805,35.58991468,-82.52898835,Condominium,Private room,1,1,1,2,2,f,moderate,,30,f
11573986,28803,35.49842345,-82.49621149,House,Entire home/apt,3.5,5,5,3,7,f,flexible,,42.5,f
11586894,28804,35.62605,-82.51764,Entire house,Entire home/apt,4.5,5,11,3,6,t,strict_14_with_grace_period,f,52.46666667,f
11609580,28801,35.61484,-82.54227,Entire rental unit,Entire home/apt,1,1,1,2,1,t,strict_14_with_grace_period,f,72,t
11618840,28805,35.62023,-82.47769,Entire cottage,Entire home/apt,2.5,3,4,3,1,f,moderate,f,35.66666667,t
11646130,28803,35.56250011,-82.48649886,House,Private room,0.5,1,2,2,6,f,flexible,,10,f
11653712,28806,35.57907032,-82.58772592,House,Entire home/apt,1.5,1,2,1,1,f,moderate,,26.66666667,f
11656161,28806,35.59526,-82.59146,House,Private room,1,1,1,30,2,f,strict_14_with_grace_period,f,16.5,f
11672259,28805,35.58620836,-82.49157144,House,Entire home/apt,1,1,2,2,2,t,moderate,f,31.25,f
11677327,28805,35.5904524,-82.45348458,House,Entire home/apt,2,3,3,3,1,f,flexible,,29.16666667,f
11686204,28801,35.6024,-82.55753,Bungalow,Entire home/apt,2,2,3,30,1,f,moderate,f,28.6,t
11687835,28804,35.62124898,-82.55517442,House,Entire home/apt,1,2,3,3,2,f,flexible,,50,f
11699287,28801,35.60717624,-82.55177162,Cabin,Private room,1.5,1,2,2,1,f,strict,,62.5,f
11701027,28704,35.47528,-82.50271,Entire guest suite,Entire home/apt,1,1,1,1,6,f,flexible,f,35,f
11709950,28803,35.54969,-82.49649,Cabin,Entire home/apt,1,3,4,1,3,t,moderate,f,24.83333333,t
11728697,,35.56347,-82.5289,House,Entire home/apt,1,1,2,2,2,f,moderate,f,21.5,f
11730461,28805,35.58927925,-82.52751425,Condominium,Entire home/apt,2,2,2,3,2,f,strict,,37.5,f
11730986,28806,35.58226,-82.59256,Bungalow,Entire home/apt,1,1,1,2,1,t,moderate,f,30.66666667,f
11738931,28806,35.56848,-82.59151,Guest suite,Entire home/apt,1,1,2,2,1,t,strict_14_with_grace_period,f,24.75,t
11739534,28804,35.62104,-82.54813,Apartment,Private room,1,1,1,1,1,t,flexible,f,20,f
11749023,28787,35.67554535,-82.58690948,House,Private room,1,1,1,3,4,f,flexible,,15,f
11751136,28801,35.60630738,-82.55218308,Apartment,Entire home/apt,1,0,1,7,1,f,flexible,,87.5,f
11751815,28803,35.50426086,-82.52739942,Townhouse,Entire home/apt,2,2,2,1,1,f,moderate,,37.5,f
11773647,28801,35.60809,-82.55087,Entire loft,Entire home/apt,1,2,3,30,1,f,moderate,f,63.5,f
11802559,28804,35.62360606,-82.57846265,House,Private room,1,1,1,1,5,f,flexible,,22.5,f
11811039,28804,35.64124,-82.57308,Entire rental unit,Entire home/apt,1,1,2,2,1,f,moderate,f,29.75,t
11824960,28732,35.44067931,-82.52874577,Townhouse,Private room,1.5,1,1,1,1,f,flexible,,23.75,f
11834296,28804,35.63656554,-82.57636065,Apartment,Entire home/apt,1,1,1,2,1,f,flexible,,75,f
11839089,28806,35.58261,-82.6079,Entire bungalow,Entire home/apt,2,3,3,2,3,f,strict_14_with_grace_period,f,24.16666667,t
11842218,28803,35.56726,-82.52048,House,Private room,1,1,2,1,2,t,strict_14_with_grace_period,f,32,t
11862680,28801,35.61353802,-82.55466019,House,Private room,1.5,1,2,1,1,f,moderate,,24.5,f
11864862,28804,35.63490451,-82.57817135,Apartment,Private room,1,1,1,2,2,t,flexible,,62.5,f
11865423,28804,35.63404868,-82.57663838,Apartment,Private room,1,1,1,2,2,f,flexible,,44,f
11871844,28804,35.66796801,-82.61008195,House,Entire home/apt,1,2,3,2,1,f,moderate,,22.5,f
11882197,28804,35.67444908,-82.61024516,Apartment,Entire home/apt,1,1,1,2,1,t,flexible,,34,f
11890251,28803,35.55265,-82.48896,House,Entire home/apt,2.5,2,3,2,4,f,moderate,f,30,t
11905157,28806,35.60872,-82.63354,House,Entire home/apt,4,6,7,1,11,t,strict_14_with_grace_period,f,15.5625,f
11906863,28803,35.57695439,-82.53493955,House,Entire home/apt,2,1,1,2,534,f,strict,,69.5,f
11925721,28801,35.5899,-82.5658,Entire guesthouse,Entire home/apt,1,0,2,2,1,f,flexible,f,85,t
11937357,28715,35.57115343,-82.68149411,House,Entire home/apt,1,2,3,2,2,t,strict,,19.8,t
11938223,28803,35.54698,-82.49314,Entire guesthouse,Entire home/apt,1,1,1,2,2,t,moderate,f,63,t
11946709,28806,35.57554,-82.5777,House,Private room,1,2,2,1,1,f,strict_14_with_grace_period,f,37.5,f
11947108,28803,35.57818,-82.54402,Entire guest suite,Entire home/apt,1,2,2,2,1,t,moderate,f,29,f
11962915,28803,35.56158,-82.51517,Apartment,Entire home/apt,1,1,1,1,2,f,moderate,f,26.66666667,f
11980345,28804,35.62504725,-82.57834598,House,Private room,1,1,,1,5,f,flexible,,27.5,f
12010137,28804,35.62546767,-82.57910904,House,Entire home/apt,1,1,2,1,5,f,flexible,,42.5,f
12021529,28806,35.57995375,-82.6082663,Apartment,Entire home/apt,1,2,2,1,1,f,flexible,,43.75,f
12027046,28803,35.56402974,-82.54016244,Bed & Breakfast,Private room,1,1,1,2,1,f,flexible,,147.5,f
12037386,28806,35.5808544,-82.59797846,House,Private room,0,1,1,2,2,f,flexible,,45,f
12041570,28804,35.6482969,-82.52743094,Apartment,Entire home/apt,1,1,1,2,1,f,flexible,,57.5,f
12052034,28801,35.59865996,-82.56389295,Apartment,Entire home/apt,1,1,1,1,1,f,strict,f,55,t
12066885,28801,35.60794539,-82.55680248,Townhouse,Entire home/apt,1,2,2,2,1,f,flexible,,28.25,f
12068190,28806,35.57451,-82.5871,Camper/RV,Entire home/apt,1,1,2,1,6,t,moderate,f,31,t
12069539,28806,35.56625293,-82.60836266,House,Entire home/apt,2.5,6,8,4,1,f,flexible,,29.16666667,f
12093776,28804,35.62394713,-82.57602409,House,Entire home/apt,2,3,4,1,5,f,strict,,36.25,f
12094196,28804,35.62382883,-82.57855065,Camper/RV,Entire home/apt,1,1,2,1,5,f,flexible,,32.5,f
12105828,28801,35.61508,-82.54136,Entire rental unit,Entire home/apt,1,1,2,30,4,f,flexible,f,45,t
12107214,28704,35.48267086,-82.52823639,House,Private room,1,1,1,1,2,f,flexible,,22.5,t
12107874,28801,35.58393,-82.56011,Entire guest suite,Entire home/apt,1,1,2,2,1,f,strict_14_with_grace_period,f,41.33333333,t
12122743,28803,35.5608,-82.51291,Apartment,Private room,1,1,1,1,2,f,flexible,f,22,f
12143952,28805,35.60030176,-82.47564455,Bed & Breakfast,Private room,1,1,1,1,1,t,moderate,,52.5,f
12144656,28806,35.61663,-82.59896,Entire cottage,Entire home/apt,1,2,2,2,2,t,flexible,f,22.25,t
12166658,28704,35.46807,-82.5604,House,Private room,1,1,1,2,2,f,moderate,f,34.5,f
12172164,28704,35.4679364,-82.51032531,Apartment,Entire home/apt,1.5,2,3,1,1,f,flexible,,20.5,f
12182918,28804,35.61164,-82.54167,Entire cottage,Entire home/apt,1,1,2,30,0,f,flexible,f,18,f
12184424,28806,35.57956797,-82.5857978,House,Entire home/apt,1,2,2,1,1,f,flexible,,25,f
12186372,28801,35.59168,-82.56354,Entire rental unit,Entire home/apt,1,1,1,1,2,t,moderate,f,48.5,t
12188215,28803,35.56694,-82.54206,Entire rental unit,Entire home/apt,1,1,2,2,2,t,moderate,f,46.25,t
12189623,28801,35.61453,-82.54326,Entire apartment,Entire home/apt,1,1,2,30,4,f,flexible,f,30,t
12190310,28805,35.62690893,-82.45548024,House,Private room,1,1,1,1,1,f,flexible,,22.5,f
12190423,28801,35.59087876,-82.54557233,House,Private room,1,1,1,2,1,t,flexible,,85,f
12201503,28704,35.46972602,-82.50717677,Townhouse,Private room,1,1,2,1,1,f,flexible,,37.5,f
12220617,28805,35.58504746,-82.4745122,Apartment,Entire home/apt,1,0,1,14,7,f,flexible,,15,t
12222050,28804,35.62626,-82.53422,Entire residential home,Entire home/apt,2,3,3,2,1,f,strict_14_with_grace_period,f,54.16666667,t
12229453,28801,35.58959,-82.56458,Entire residential home,Entire home/apt,2,2,2,30,1,f,strict_14_with_grace_period,f,30,t
12233283,28806,35.57274447,-82.60120436,Apartment,Entire home/apt,2,2,1,1,1,f,strict,,45,f
12242212,28806,35.579265,-82.59973721,House,Private room,0,1,1,2,2,f,flexible,,22.5,f
12245300,28806,35.58066326,-82.57247253,House,Private room,1,1,1,1,1,f,strict,,30,f
12246414,28806,35.57881587,-82.61832792,House,Entire home/apt,1,2,4,2,1,f,flexible,,32,f
12250733,28806,35.56921,-82.57358,Entire residential home,Entire home/apt,2.5,3,3,30,3,f,moderate,,15.16666667,t
12251952,28801,35.59829,-82.56682,Private room in residential home,Private room,1,1,1,2,2,f,strict_14_with_grace_period,f,40,t
12252099,28806,35.5783118,-82.58286697,House,Private room,1,1,1,1,1,f,flexible,,30,f
12263345,28715,35.52282715,-82.67953898,House,Private room,1,1,1,1,1,f,flexible,,25,f
12264226,28805,35.58677499,-82.52040125,Apartment,Entire home/apt,2.5,2,3,1,1,f,flexible,,29.16666667,f
12266103,28804,35.60168,-82.54076,Entire rental unit,Entire home/apt,2,2,4,3,2,t,flexible,f,61,f
12266568,28804,35.60503013,-82.5407611,House,Entire home/apt,4,4,4,3,1,f,flexible,,74.375,f
12281167,,35.60427,-82.54781,Private room in residential home,Private room,1,1,1,3,1,f,moderate,f,23,t
12286328,28806,35.57893,-82.59564,Shared room in hostel,Shared room,2.5,1,1,1,7,t,moderate,f,11,f
